Contig1	Contig2	Correlation
NODE_A405_length_1095_cov_2.103143_BlackFly11	NODE_A374_length_1817_cov_4.414943_BlackFly34	0.7284656923328389
NODE_A114_length_1809_cov_199.748268_BlackFly44	NODE_A399_length_1817_cov_6.115517_BlackFly3	0.767251727710804
NODE_A115_length_1707_cov_97.667485_BlackFly45	NODE_A399_length_1817_cov_6.115517_BlackFly3	0.7477055685427565
NODE_A560_length_1646_cov_623.774379_BlackFly14	NODE_A399_length_1817_cov_6.115517_BlackFly3	0.7136412401400631
NODE_A141_length_1609_cov_171.966057_BlackFly44	NODE_A399_length_1817_cov_6.115517_BlackFly3	0.7983499466791723
NODE_A67_length_1568_cov_6.042924_BlackFly47	NODE_A399_length_1817_cov_6.115517_BlackFly3	0.8623164985025762
NODE_A187_length_1394_cov_11.202733_BlackFly5	NODE_A399_length_1817_cov_6.115517_BlackFly3	0.7366271394807162
NODE_A114_length_1809_cov_199.748268_BlackFly44	NODE_A222_length_1816_cov_7.875216_BlackFly39	0.7398142353865993
NODE_A231_length_1741_cov_37.003005_BlackFly36	NODE_A222_length_1816_cov_7.875216_BlackFly39	0.7835387550081025
NODE_A115_length_1707_cov_97.667485_BlackFly45	NODE_A222_length_1816_cov_7.875216_BlackFly39	0.715882015447663
NODE_A560_length_1646_cov_623.774379_BlackFly14	NODE_A222_length_1816_cov_7.875216_BlackFly39	0.7572401854185358
NODE_A811_length_1574_cov_50.465598_BlackFly34	NODE_A222_length_1816_cov_7.875216_BlackFly39	0.715882015447663
NODE_A67_length_1568_cov_6.042924_BlackFly47	NODE_A222_length_1816_cov_7.875216_BlackFly39	0.7572401854185358
NODE_A565_length_1536_cov_15.631254_BlackFly49	NODE_A222_length_1816_cov_7.875216_BlackFly39	0.7089947089947091
NODE_A187_length_1394_cov_11.202733_BlackFly5	NODE_A222_length_1816_cov_7.875216_BlackFly39	0.7102848052045775
NODE_A114_length_1809_cov_199.748268_BlackFly44	NODE_A223_length_1816_cov_3.958597_BlackFly39	0.856912782556202
NODE_A293_length_1805_cov_33.294560_BlackFly12	NODE_A223_length_1816_cov_3.958597_BlackFly39	0.7373633501503364
NODE_A231_length_1741_cov_37.003005_BlackFly36	NODE_A223_length_1816_cov_3.958597_BlackFly39	0.7066262464513422
NODE_A115_length_1707_cov_97.667485_BlackFly45	NODE_A223_length_1816_cov_3.958597_BlackFly39	0.7758152173913044
NODE_A560_length_1646_cov_623.774379_BlackFly14	NODE_A223_length_1816_cov_3.958597_BlackFly39	0.8126045083289422
NODE_A141_length_1609_cov_171.966057_BlackFly44	NODE_A223_length_1816_cov_3.958597_BlackFly39	0.8150193858914535
NODE_A148_length_1591_cov_119.486129_BlackFly44	NODE_A223_length_1816_cov_3.958597_BlackFly39	0.7223151185146153
NODE_A81_length_1580_cov_29.593480_BlackFly7	NODE_A223_length_1816_cov_3.958597_BlackFly39	0.7223151185146153
NODE_A811_length_1574_cov_50.465598_BlackFly34	NODE_A223_length_1816_cov_3.958597_BlackFly39	0.7010869565217392
NODE_A67_length_1568_cov_6.042924_BlackFly47	NODE_A223_length_1816_cov_3.958597_BlackFly39	0.8878456665075479
NODE_A565_length_1536_cov_15.631254_BlackFly49	NODE_A223_length_1816_cov_3.958597_BlackFly39	0.7896151818327218
NODE_A187_length_1394_cov_11.202733_BlackFly5	NODE_A223_length_1816_cov_3.958597_BlackFly39	0.8227094042292732
NODE_A446_length_1350_cov_122.534171_BlackFly12	NODE_A223_length_1816_cov_3.958597_BlackFly39	0.7555074634398171
NODE_A114_length_1809_cov_199.748268_BlackFly44	NODE_A337_length_1816_cov_8.287522_BlackFly14	0.7587719298245614
NODE_A293_length_1805_cov_33.294560_BlackFly12	NODE_A337_length_1816_cov_8.287522_BlackFly14	0.8117077033708014
NODE_A115_length_1707_cov_97.667485_BlackFly45	NODE_A337_length_1816_cov_8.287522_BlackFly14	0.7793960012394403
NODE_A560_length_1646_cov_623.774379_BlackFly14	NODE_A337_length_1816_cov_8.287522_BlackFly14	0.7336588857389936
NODE_A141_length_1609_cov_171.966057_BlackFly44	NODE_A337_length_1816_cov_8.287522_BlackFly14	0.881561802349522
NODE_A148_length_1591_cov_119.486129_BlackFly44	NODE_A337_length_1816_cov_8.287522_BlackFly14	0.7570735310285359
NODE_A81_length_1580_cov_29.593480_BlackFly7	NODE_A337_length_1816_cov_8.287522_BlackFly14	0.7570735310285359
NODE_A99_length_1579_cov_6.503329_BlackFly46	NODE_A337_length_1816_cov_8.287522_BlackFly14	0.7271614469220992
NODE_A67_length_1568_cov_6.042924_BlackFly47	NODE_A337_length_1816_cov_8.287522_BlackFly14	0.7336588857389936
NODE_A187_length_1394_cov_11.202733_BlackFly5	NODE_A337_length_1816_cov_8.287522_BlackFly14	0.7156191689757421
NODE_A446_length_1350_cov_122.534171_BlackFly12	NODE_A337_length_1816_cov_8.287522_BlackFly14	0.7132890729181679
NODE_A7145_length_1035_cov_5.912317_BlackFly34	NODE_A337_length_1816_cov_8.287522_BlackFly14	0.7190325425674106
NODE_A114_length_1809_cov_199.748268_BlackFly44	NODE_A338_length_1816_cov_6.428982_BlackFly14	0.767251727710804
NODE_A293_length_1805_cov_33.294560_BlackFly12	NODE_A338_length_1816_cov_6.428982_BlackFly14	0.7879788693213197
NODE_A231_length_1741_cov_37.003005_BlackFly36	NODE_A338_length_1816_cov_6.428982_BlackFly14	0.8178220413064716
NODE_A115_length_1707_cov_97.667485_BlackFly45	NODE_A338_length_1816_cov_6.428982_BlackFly14	0.7477055685427565
NODE_A560_length_1646_cov_623.774379_BlackFly14	NODE_A338_length_1816_cov_6.428982_BlackFly14	0.7879788693213197
NODE_A141_length_1609_cov_171.966057_BlackFly44	NODE_A338_length_1816_cov_6.428982_BlackFly14	0.7226443482871818
NODE_A99_length_1593_cov_70.407652_BlackFly25	NODE_A338_length_1816_cov_6.428982_BlackFly14	0.7226443482871818
NODE_A67_length_1568_cov_6.042924_BlackFly47	NODE_A338_length_1816_cov_6.428982_BlackFly14	0.7879788693213197
NODE_A565_length_1536_cov_15.631254_BlackFly49	NODE_A338_length_1816_cov_6.428982_BlackFly14	0.8913915103652482
NODE_A210_length_1426_cov_3.099333_BlackFly42	NODE_A338_length_1816_cov_6.428982_BlackFly14	0.7089610573099664
NODE_A187_length_1394_cov_11.202733_BlackFly5	NODE_A338_length_1816_cov_6.428982_BlackFly14	0.7366271394807162
NODE_A114_length_1809_cov_199.748268_BlackFly44	NODE_A339_length_1816_cov_6.154687_BlackFly14	0.7793960012394403
NODE_A115_length_1707_cov_97.667485_BlackFly45	NODE_A339_length_1816_cov_6.154687_BlackFly14	0.7010869565217392
NODE_A560_length_1646_cov_623.774379_BlackFly14	NODE_A339_length_1816_cov_6.154687_BlackFly14	0.7373633501503364
NODE_A148_length_1591_cov_119.486129_BlackFly44	NODE_A339_length_1816_cov_6.154687_BlackFly14	0.7223151185146153
NODE_A81_length_1580_cov_29.593480_BlackFly7	NODE_A339_length_1816_cov_6.154687_BlackFly14	0.7223151185146153
NODE_A811_length_1574_cov_50.465598_BlackFly34	NODE_A339_length_1816_cov_6.154687_BlackFly14	0.7010869565217392
NODE_A148_length_1591_cov_119.486129_BlackFly44	NODE_A340_length_1816_cov_5.174813_BlackFly14	0.7499999999999999
NODE_A114_length_1809_cov_199.748268_BlackFly44	NODE_A341_length_1816_cov_4.583669_BlackFly14	0.8391812865497076
NODE_A293_length_1805_cov_33.294560_BlackFly12	NODE_A341_length_1816_cov_4.583669_BlackFly14	0.8117077033708014
NODE_A115_length_1707_cov_97.667485_BlackFly45	NODE_A341_length_1816_cov_4.583669_BlackFly14	0.7793960012394403
NODE_A560_length_1646_cov_623.774379_BlackFly14	NODE_A341_length_1816_cov_4.583669_BlackFly14	0.7336588857389936
NODE_A141_length_1609_cov_171.966057_BlackFly44	NODE_A341_length_1816_cov_4.583669_BlackFly14	0.8020767218098109
NODE_A148_length_1591_cov_119.486129_BlackFly44	NODE_A341_length_1816_cov_4.583669_BlackFly14	0.7570735310285359
NODE_A81_length_1580_cov_29.593480_BlackFly7	NODE_A341_length_1816_cov_4.583669_BlackFly14	0.8429272304235246
NODE_A99_length_1579_cov_6.503329_BlackFly46	NODE_A341_length_1816_cov_4.583669_BlackFly14	0.7271614469220992
NODE_A811_length_1574_cov_50.465598_BlackFly34	NODE_A341_length_1816_cov_4.583669_BlackFly14	0.7018792199226785
NODE_A67_length_1568_cov_6.042924_BlackFly47	NODE_A341_length_1816_cov_4.583669_BlackFly14	0.8117077033708014
NODE_A565_length_1536_cov_15.631254_BlackFly49	NODE_A341_length_1816_cov_4.583669_BlackFly14	0.7398142353865993
NODE_A187_length_1394_cov_11.202733_BlackFly5	NODE_A341_length_1816_cov_4.583669_BlackFly14	0.797107894221427
NODE_A283_length_1362_cov_10.116732_BlackFly52	NODE_A341_length_1816_cov_4.583669_BlackFly14	0.7658107895645855
NODE_A446_length_1350_cov_122.534171_BlackFly12	NODE_A341_length_1816_cov_4.583669_BlackFly14	0.797475551481471
NODE_A114_length_1809_cov_199.748268_BlackFly44	NODE_A400_length_1816_cov_3.162737_BlackFly3	0.7669863465279652
NODE_A560_length_1646_cov_623.774379_BlackFly14	NODE_A400_length_1816_cov_3.162737_BlackFly3	0.8097503390415867
NODE_A141_length_1609_cov_171.966057_BlackFly44	NODE_A400_length_1816_cov_3.162737_BlackFly3	0.8062629992810061
NODE_A67_length_1568_cov_6.042924_BlackFly47	NODE_A400_length_1816_cov_3.162737_BlackFly3	0.8097503390415867
NODE_A446_length_1350_cov_122.534171_BlackFly12	NODE_A400_length_1816_cov_3.162737_BlackFly3	0.7326009177709312
NODE_A237_length_1714_cov_999.905925_BlackFly36	NODE_A49_length_1816_cov_5.388154_BlackFly11	0.8226929932636834
NODE_A174_length_1625_cov_5.277778_BlackFly42	NODE_A49_length_1816_cov_5.388154_BlackFly11	0.769800358919501
NODE_A140_length_1620_cov_7.853532_BlackFly44	NODE_A49_length_1816_cov_5.388154_BlackFly11	0.8325144786385743
NODE_A76_length_1609_cov_57.654700_BlackFly7	NODE_A49_length_1816_cov_5.388154_BlackFly11	0.8960286733763295
NODE_A49_length_1495_cov_18.748942_BlackFly41	NODE_A49_length_1816_cov_5.388154_BlackFly11	0.8640276493271748
NODE_A114_length_1456_cov_10.065990_BlackFly22	NODE_A49_length_1816_cov_5.388154_BlackFly11	0.7102848052045775
NODE_A169_length_1445_cov_13.971491_BlackFly5	NODE_A49_length_1816_cov_5.388154_BlackFly11	0.7398142353865993
NODE_A591_length_1416_cov_27802.443615_BlackFly31	NODE_A49_length_1816_cov_5.388154_BlackFly11	0.7841066480478855
NODE_A82_length_1051_cov_1.725873_BlackFly40	NODE_A49_length_1816_cov_5.388154_BlackFly11	0.7835387550081025
NODE_A140_length_1620_cov_7.853532_BlackFly44	NODE_A71_length_1816_cov_7.119034_BlackFly10	0.7793960012394403
NODE_A370_length_1514_cov_12.560891_BlackFly16	NODE_A71_length_1816_cov_7.119034_BlackFly10	0.8020767218098109
NODE_A49_length_1495_cov_18.748942_BlackFly41	NODE_A71_length_1816_cov_7.119034_BlackFly10	0.8256591082056584
NODE_A591_length_1416_cov_27802.443615_BlackFly31	NODE_A71_length_1816_cov_7.119034_BlackFly10	0.767251727710804
NODE_A237_length_1714_cov_999.905925_BlackFly36	NODE_A103_length_1815_cov_10.069045_BlackFly8	0.929259690937357
NODE_A174_length_1625_cov_5.277778_BlackFly42	NODE_A103_length_1815_cov_10.069045_BlackFly8	0.7226443482871818
NODE_A140_length_1620_cov_7.853532_BlackFly44	NODE_A103_length_1815_cov_10.069045_BlackFly8	0.7289122508415024
NODE_A76_length_1609_cov_57.654700_BlackFly7	NODE_A103_length_1815_cov_10.069045_BlackFly8	0.7823939351857633
NODE_A49_length_1495_cov_18.748942_BlackFly41	NODE_A103_length_1815_cov_10.069045_BlackFly8	0.8331293780817683
NODE_A591_length_1416_cov_27802.443615_BlackFly31	NODE_A103_length_1815_cov_10.069045_BlackFly8	0.7506631299734746
NODE_A82_length_1051_cov_1.725873_BlackFly40	NODE_A103_length_1815_cov_10.069045_BlackFly8	0.7446834847668684
NODE_A293_length_1805_cov_33.294560_BlackFly12	NODE_A328_length_1815_cov_2.650173_BlackFly23	0.7499999999999999
NODE_A99_length_1593_cov_70.407652_BlackFly25	NODE_A328_length_1815_cov_2.650173_BlackFly23	0.725225744821832
NODE_A114_length_1809_cov_199.748268_BlackFly44	NODE_A342_length_1815_cov_3.688147_BlackFly14	0.7958224257542215
NODE_A231_length_1741_cov_37.003005_BlackFly36	NODE_A342_length_1815_cov_3.688147_BlackFly14	0.7066666666666666
NODE_A115_length_1707_cov_97.667485_BlackFly45	NODE_A342_length_1815_cov_3.688147_BlackFly14	0.7066262464513422
NODE_A560_length_1646_cov_623.774379_BlackFly14	NODE_A342_length_1815_cov_3.688147_BlackFly14	0.8198915917499228
NODE_A141_length_1609_cov_171.966057_BlackFly44	NODE_A342_length_1815_cov_3.688147_BlackFly14	0.752171459683166
NODE_A67_length_1568_cov_6.042924_BlackFly47	NODE_A342_length_1815_cov_3.688147_BlackFly14	0.8198915917499228
NODE_A565_length_1536_cov_15.631254_BlackFly49	NODE_A342_length_1815_cov_3.688147_BlackFly14	0.7835387550081025
NODE_A446_length_1350_cov_122.534171_BlackFly12	NODE_A342_length_1815_cov_3.688147_BlackFly14	0.7016464154456233
NODE_A237_length_1714_cov_999.905925_BlackFly36	NODE_A16_length_1813_cov_2.726382_BlackFly55	0.8591246929842246
NODE_A174_length_1625_cov_5.277778_BlackFly42	NODE_A16_length_1813_cov_2.726382_BlackFly55	0.8428571428571429
NODE_A76_length_1609_cov_57.654700_BlackFly7	NODE_A16_length_1813_cov_2.726382_BlackFly55	0.8591246929842246
NODE_A114_length_1456_cov_10.065990_BlackFly22	NODE_A16_length_1813_cov_2.726382_BlackFly55	0.7615829436171611
NODE_A169_length_1445_cov_13.971491_BlackFly5	NODE_A16_length_1813_cov_2.726382_BlackFly55	0.881561802349522
NODE_A591_length_1416_cov_27802.443615_BlackFly31	NODE_A16_length_1813_cov_2.726382_BlackFly55	0.7157620211606373
NODE_A82_length_1051_cov_1.725873_BlackFly40	NODE_A16_length_1813_cov_2.726382_BlackFly55	0.752171459683166
NODE_A210_length_1426_cov_3.099333_BlackFly42	NODE_A329_length_1813_cov_3.985599_BlackFly23	0.7034540996048684
NODE_A405_length_1095_cov_2.103143_BlackFly11	NODE_A329_length_1813_cov_3.985599_BlackFly23	0.7333587976225691
NODE_A293_length_1805_cov_33.294560_BlackFly12	NODE_A330_length_1813_cov_3.785714_BlackFly23	0.8117077033708014
NODE_A99_length_1593_cov_70.407652_BlackFly25	NODE_A330_length_1813_cov_3.785714_BlackFly23	0.7225916412701
NODE_A187_length_1394_cov_11.202733_BlackFly5	NODE_A330_length_1813_cov_3.785714_BlackFly23	0.7156191689757421
NODE_A7145_length_1035_cov_5.912317_BlackFly34	NODE_A330_length_1813_cov_3.785714_BlackFly23	0.7958224257542215
NODE_A293_length_1805_cov_33.294560_BlackFly12	NODE_A343_length_1813_cov_4.519009_BlackFly14	0.7388664511337208
NODE_A115_length_1707_cov_97.667485_BlackFly45	NODE_A343_length_1813_cov_4.519009_BlackFly14	0.7091754500493885
NODE_A141_length_1609_cov_171.966057_BlackFly44	NODE_A343_length_1813_cov_4.519009_BlackFly14	0.8030239178562929
NODE_A148_length_1591_cov_119.486129_BlackFly44	NODE_A343_length_1813_cov_4.519009_BlackFly14	0.8272091789866657
NODE_A81_length_1580_cov_29.593480_BlackFly7	NODE_A343_length_1813_cov_4.519009_BlackFly14	0.7388664511337208
NODE_A811_length_1574_cov_50.465598_BlackFly34	NODE_A343_length_1813_cov_4.519009_BlackFly14	0.7091754500493885
NODE_A67_length_1568_cov_6.042924_BlackFly47	NODE_A343_length_1813_cov_4.519009_BlackFly14	0.7388664511337208
NODE_A187_length_1394_cov_11.202733_BlackFly5	NODE_A343_length_1813_cov_4.519009_BlackFly14	0.7073992694510777
NODE_A283_length_1362_cov_10.116732_BlackFly52	NODE_A343_length_1813_cov_4.519009_BlackFly14	0.8317912903488953
NODE_A446_length_1350_cov_122.534171_BlackFly12	NODE_A343_length_1813_cov_4.519009_BlackFly14	0.7843696643939826
NODE_A231_length_1741_cov_37.003005_BlackFly36	NODE_A376_length_1813_cov_12.274770_BlackFly34	0.7453559924999298
NODE_A187_length_1394_cov_11.202733_BlackFly5	NODE_A376_length_1813_cov_12.274770_BlackFly34	0.7751456965312076
NODE_A169_length_1445_cov_13.971491_BlackFly5	NODE_A104_length_1812_cov_6.547550_BlackFly8	0.7570735310285359
NODE_A237_length_1714_cov_999.905925_BlackFly36	NODE_A105_length_1812_cov_3.865706_BlackFly8	0.7485602101558939
NODE_A174_length_1625_cov_5.277778_BlackFly42	NODE_A105_length_1812_cov_3.865706_BlackFly8	0.8020767218098109
NODE_A76_length_1609_cov_57.654700_BlackFly7	NODE_A105_length_1812_cov_3.865706_BlackFly8	0.8256591082056584
NODE_A114_length_1456_cov_10.065990_BlackFly22	NODE_A105_length_1812_cov_3.865706_BlackFly8	0.797107894221427
NODE_A82_length_1051_cov_1.725873_BlackFly40	NODE_A105_length_1812_cov_3.865706_BlackFly8	0.7958224257542215
NODE_A485_length_1575_cov_11.335113_BlackFly31	NODE_A225_length_1812_cov_5.261671_BlackFly39	0.7388664511337208
NODE_A114_length_1809_cov_199.748268_BlackFly44	NODE_A228_length_1812_cov_2.859366_BlackFly19	0.8256591082056584
NODE_A293_length_1805_cov_33.294560_BlackFly12	NODE_A228_length_1812_cov_2.859366_BlackFly19	0.7034540996048684
NODE_A560_length_1646_cov_623.774379_BlackFly14	NODE_A228_length_1812_cov_2.859366_BlackFly19	0.7782896421160246
NODE_A141_length_1609_cov_171.966057_BlackFly44	NODE_A228_length_1812_cov_2.859366_BlackFly19	0.7829120186065917
NODE_A99_length_1593_cov_70.407652_BlackFly25	NODE_A228_length_1812_cov_2.859366_BlackFly19	0.7066993442289589
NODE_A811_length_1574_cov_50.465598_BlackFly34	NODE_A228_length_1812_cov_2.859366_BlackFly19	0.7405513594853032
NODE_A67_length_1568_cov_6.042924_BlackFly47	NODE_A228_length_1812_cov_2.859366_BlackFly19	0.8531251846271808
NODE_A565_length_1536_cov_15.631254_BlackFly49	NODE_A228_length_1812_cov_2.859366_BlackFly19	0.7493573131510374
NODE_A187_length_1394_cov_11.202733_BlackFly5	NODE_A228_length_1812_cov_2.859366_BlackFly19	0.714569380621856
NODE_A446_length_1350_cov_122.534171_BlackFly12	NODE_A228_length_1812_cov_2.859366_BlackFly19	0.7279522854655586
NODE_A114_length_1809_cov_199.748268_BlackFly44	NODE_A284_length_1812_cov_3.406916_BlackFly27	0.7551955240485916
NODE_A115_length_1707_cov_97.667485_BlackFly45	NODE_A284_length_1812_cov_3.406916_BlackFly27	0.7889395599731439
NODE_A560_length_1646_cov_623.774379_BlackFly14	NODE_A284_length_1812_cov_3.406916_BlackFly27	0.8191780219091253
NODE_A148_length_1591_cov_119.486129_BlackFly44	NODE_A284_length_1812_cov_3.406916_BlackFly27	0.7388664511337208
NODE_A114_length_1809_cov_199.748268_BlackFly44	NODE_A92_length_1812_cov_3.184438_BlackFly38	0.7793960012394403
NODE_A293_length_1805_cov_33.294560_BlackFly12	NODE_A92_length_1812_cov_3.184438_BlackFly38	0.7373633501503364
NODE_A231_length_1741_cov_37.003005_BlackFly36	NODE_A92_length_1812_cov_3.184438_BlackFly38	0.78065375798434
NODE_A115_length_1707_cov_97.667485_BlackFly45	NODE_A92_length_1812_cov_3.184438_BlackFly38	0.7010869565217392
NODE_A560_length_1646_cov_623.774379_BlackFly14	NODE_A92_length_1812_cov_3.184438_BlackFly38	0.7373633501503364
NODE_A141_length_1609_cov_171.966057_BlackFly44	NODE_A92_length_1812_cov_3.184438_BlackFly38	0.8150193858914535
NODE_A148_length_1591_cov_119.486129_BlackFly44	NODE_A92_length_1812_cov_3.184438_BlackFly38	0.7223151185146153
NODE_A811_length_1574_cov_50.465598_BlackFly34	NODE_A92_length_1812_cov_3.184438_BlackFly38	0.7010869565217392
NODE_A67_length_1568_cov_6.042924_BlackFly47	NODE_A92_length_1812_cov_3.184438_BlackFly38	0.8126045083289422
NODE_A565_length_1536_cov_15.631254_BlackFly49	NODE_A92_length_1812_cov_3.184438_BlackFly38	0.8633483482177807
NODE_A187_length_1394_cov_11.202733_BlackFly5	NODE_A92_length_1812_cov_3.184438_BlackFly38	0.8227094042292732
NODE_A237_length_1714_cov_999.905925_BlackFly36	NODE_A106_length_1811_cov_3.159170_BlackFly8	0.8960286733763295
NODE_A174_length_1625_cov_5.277778_BlackFly42	NODE_A106_length_1811_cov_3.159170_BlackFly8	0.769800358919501
NODE_A140_length_1620_cov_7.853532_BlackFly44	NODE_A106_length_1811_cov_3.159170_BlackFly8	0.7587813122535154
NODE_A76_length_1609_cov_57.654700_BlackFly7	NODE_A106_length_1811_cov_3.159170_BlackFly8	0.8960286733763295
NODE_A49_length_1495_cov_18.748942_BlackFly41	NODE_A106_length_1811_cov_3.159170_BlackFly8	0.7906919692145288
NODE_A114_length_1456_cov_10.065990_BlackFly22	NODE_A106_length_1811_cov_3.159170_BlackFly8	0.7102848052045775
NODE_A169_length_1445_cov_13.971491_BlackFly5	NODE_A106_length_1811_cov_3.159170_BlackFly8	0.7398142353865993
NODE_A591_length_1416_cov_27802.443615_BlackFly31	NODE_A106_length_1811_cov_3.159170_BlackFly8	0.8569543940658478
NODE_A246_length_1071_cov_16.020121_BlackFly35	NODE_A106_length_1811_cov_3.159170_BlackFly8	0.7102848052045775
NODE_A82_length_1051_cov_1.725873_BlackFly40	NODE_A106_length_1811_cov_3.159170_BlackFly8	0.8565805033563155
NODE_A114_length_1809_cov_199.748268_BlackFly44	NODE_A404_length_1811_cov_2.834487_BlackFly3	0.7190325425674106
NODE_A115_length_1707_cov_97.667485_BlackFly45	NODE_A404_length_1811_cov_2.834487_BlackFly3	0.7066262464513422
NODE_A131_length_1233_cov_3.303633_BlackFly24	NODE_A141_length_1810_cov_199.943451_BlackFly48	0.7136412401400631
NODE_A114_length_1809_cov_199.748268_BlackFly44	NODE_A226_length_1810_cov_4.849971_BlackFly39	0.7225916412701
NODE_A293_length_1805_cov_33.294560_BlackFly12	NODE_A226_length_1810_cov_4.849971_BlackFly39	0.7715167498104595
NODE_A81_length_1580_cov_29.593480_BlackFly7	NODE_A226_length_1810_cov_4.849971_BlackFly39	0.725225744821832
NODE_A210_length_1426_cov_3.099333_BlackFly42	NODE_A226_length_1810_cov_4.849971_BlackFly39	0.7066993442289589
NODE_A7145_length_1035_cov_5.912317_BlackFly34	NODE_A226_length_1810_cov_4.849971_BlackFly39	0.752171459683166
NODE_A114_length_1809_cov_199.748268_BlackFly44	NODE_A227_length_1810_cov_2.736295_BlackFly39	0.8456883037276631
NODE_A293_length_1805_cov_33.294560_BlackFly12	NODE_A227_length_1810_cov_2.736295_BlackFly39	0.8097503390415867
NODE_A231_length_1741_cov_37.003005_BlackFly36	NODE_A227_length_1810_cov_2.736295_BlackFly39	0.7105973867986827
NODE_A115_length_1707_cov_97.667485_BlackFly45	NODE_A227_length_1810_cov_2.736295_BlackFly39	0.7752616523749652
NODE_A560_length_1646_cov_623.774379_BlackFly14	NODE_A227_length_1810_cov_2.736295_BlackFly39	0.8097503390415867
NODE_A141_length_1609_cov_171.966057_BlackFly44	NODE_A227_length_1810_cov_2.736295_BlackFly39	0.7284656923328389
NODE_A99_length_1593_cov_70.407652_BlackFly25	NODE_A227_length_1810_cov_2.736295_BlackFly39	0.7284656923328389
NODE_A148_length_1591_cov_119.486129_BlackFly44	NODE_A227_length_1810_cov_2.736295_BlackFly39	0.7791937224739796
NODE_A81_length_1580_cov_29.593480_BlackFly7	NODE_A227_length_1810_cov_2.736295_BlackFly39	0.7791937224739796
NODE_A565_length_1536_cov_15.631254_BlackFly49	NODE_A227_length_1810_cov_2.736295_BlackFly39	0.725466237150454
NODE_A187_length_1394_cov_11.202733_BlackFly5	NODE_A227_length_1810_cov_2.736295_BlackFly39	0.7279767291510164
NODE_A446_length_1350_cov_122.534171_BlackFly12	NODE_A227_length_1810_cov_2.736295_BlackFly39	0.7326009177709312
NODE_A420_length_1275_cov_9.564274_BlackFly57	NODE_A227_length_1810_cov_2.736295_BlackFly39	0.7326009177709312
NODE_A7145_length_1035_cov_5.912317_BlackFly34	NODE_A227_length_1810_cov_2.736295_BlackFly39	0.7105973867986827
NODE_A237_length_1714_cov_999.905925_BlackFly36	NODE_A107_length_1809_cov_4.175520_BlackFly8	0.714569380621856
NODE_A174_length_1625_cov_5.277778_BlackFly42	NODE_A107_length_1809_cov_4.175520_BlackFly8	0.7615829436171611
NODE_A76_length_1609_cov_57.654700_BlackFly7	NODE_A107_length_1809_cov_4.175520_BlackFly8	0.79270320951689
NODE_A169_length_1445_cov_13.971491_BlackFly5	NODE_A107_length_1809_cov_4.175520_BlackFly8	0.878596619467112
NODE_A346_length_1809_cov_8.322171_BlackFly14	NODE_A114_length_1809_cov_199.748268_BlackFly44	0.9999999999999998
NODE_A218_length_1609_cov_3.446475_BlackFly8	NODE_A114_length_1809_cov_199.748268_BlackFly44	0.7063907235029436
NODE_A114_length_1809_cov_199.748268_BlackFly44	NODE_A346_length_1809_cov_8.322171_BlackFly14	1
NODE_A293_length_1805_cov_33.294560_BlackFly12	NODE_A346_length_1809_cov_8.322171_BlackFly14	0.7336588857389936
NODE_A115_length_1707_cov_97.667485_BlackFly45	NODE_A346_length_1809_cov_8.322171_BlackFly14	0.7018792199226785
NODE_A560_length_1646_cov_623.774379_BlackFly14	NODE_A346_length_1809_cov_8.322171_BlackFly14	0.8117077033708014
NODE_A141_length_1609_cov_171.966057_BlackFly44	NODE_A346_length_1809_cov_8.322171_BlackFly14	0.8020767218098109
NODE_A148_length_1591_cov_119.486129_BlackFly44	NODE_A346_length_1809_cov_8.322171_BlackFly14	0.8429272304235246
NODE_A81_length_1580_cov_29.593480_BlackFly7	NODE_A346_length_1809_cov_8.322171_BlackFly14	0.7570735310285359
NODE_A99_length_1579_cov_6.503329_BlackFly46	NODE_A346_length_1809_cov_8.322171_BlackFly14	0.7271614469220992
NODE_A811_length_1574_cov_50.465598_BlackFly34	NODE_A346_length_1809_cov_8.322171_BlackFly14	0.7018792199226785
NODE_A67_length_1568_cov_6.042924_BlackFly47	NODE_A346_length_1809_cov_8.322171_BlackFly14	0.7336588857389936
NODE_A565_length_1536_cov_15.631254_BlackFly49	NODE_A346_length_1809_cov_8.322171_BlackFly14	0.7398142353865993
NODE_A187_length_1394_cov_11.202733_BlackFly5	NODE_A346_length_1809_cov_8.322171_BlackFly14	0.7156191689757421
NODE_A446_length_1350_cov_122.534171_BlackFly12	NODE_A346_length_1809_cov_8.322171_BlackFly14	0.7132890729181679
NODE_A293_length_1805_cov_33.294560_BlackFly12	NODE_A347_length_1809_cov_6.412818_BlackFly14	0.7136412401400631
NODE_A560_length_1646_cov_623.774379_BlackFly14	NODE_A347_length_1809_cov_6.412818_BlackFly14	0.7136412401400631
NODE_A141_length_1609_cov_171.966057_BlackFly44	NODE_A347_length_1809_cov_6.412818_BlackFly14	0.7983499466791723
NODE_A67_length_1568_cov_6.042924_BlackFly47	NODE_A347_length_1809_cov_6.412818_BlackFly14	0.7136412401400631
NODE_A565_length_1536_cov_15.631254_BlackFly49	NODE_A347_length_1809_cov_6.412818_BlackFly14	0.8185437643472859
NODE_A237_length_1714_cov_999.905925_BlackFly36	NODE_A57_length_1809_cov_13.243649_BlackFly7	0.8148767696526237
NODE_A76_length_1609_cov_57.654700_BlackFly7	NODE_A57_length_1809_cov_13.243649_BlackFly7	0.7405513594853032
